Policy Type,Policy Name,Priority,Policy Description,Action,Active,All Computers,Selected Computers/Groups,Excluded Computers/Groups,Selected AD Groups,Excluded AD Groups,Users,Activation Option,Activate On,Deactivate On,Scheduled On Day,Scheduled From,Scheduled To,Apply Policy,Check By,URL,Host/IP,Checked Script Name,Collect Policy Usage,Send Policy Automation Events,End-User UI,Trust All Applications,Executed Script Name,Executed Script Triggers,Access,Application Type,Application Description,Security Token,Security Level
Advanced Policy,Shared Management Policy_File Permission,250 (High),78446521,Set Security Permissions,Yes,Yes,,,,,"GARANTI\USR_SRV_GAR_GTAIBulutMiddlewareTeknolojileri,GARANTI\USR_SRV_GAR_GTAIDijitalIsYeriMobiliteTeknolojileri,GARANTI\USR_SRV_GAR_GTAIIletisimTeknolojileri,GARANTI\USR_SRV_GAR_GTAIIsbirligiTeknolojileri,GARANTI\USR_SRV_GAR_GTAIUygulamaTeknolojileri,Group ""USR_SRV_GAR_GTDBMDMDegisiklikServisveKonfigurasyonCozumleri"",Group ""USR_SRV_GAR_GTKGVakaYonetimi"",GARANTI\USR_SRV_GAR_GTVPYTOAcikSistemlerVeritabani,GTEKNOLOJI\USR_SRV_GTEK_GTVPYTOAcikSistemlerVeritabani,gteknoloji\USR_SRV_GTEK_GTAIBulutMiddlewareTeknolojileri,gteknoloji\USR_SRV_GTEK_GTAIDijitalIsYeriMobiliteTeknolojileri,gteknoloji\USR_SRV_GTEK_GTAIIletisimTeknolojileri,gteknoloji\USR_SRV_GTEK_GTAIIsbirligiTeknolojileri,gteknoloji\USR_SRV_GTEK_GTAIUygulamaTeknolojileri",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,[IMPORTED] IMPORTANT Allow File Sharing Policy,250 (High),,Set Security Permissions,Yes,Yes,,,,,".\matriksuser,.\uygsun,Group ""USR_SRV_GAR_GTVPYTOIntelUygulamaYonetimi"",IPCC\niceappuser,IPCC\nicedbuser",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Uygulama Servisleri Rezilyans Yönetimi,250 (High),8776763-8776777-9395473,Set Security Permissions,Yes,No,"OGARAPPWFL01,OGARAPPWFB01,OGARAPPWFB03,OGARAPPWFB08,OGARAPPWFB06,OGARAPPWFB05,OGARAPPWFB02,OGARAPPWFB04,OGARAPPWFB07",,,,"User ""Muhammed Marangoz1"",Group ""USR_SRV_GAR_GTSRSMusteriIliskileriVeSurecOtomasyonRezilyansYonet"",Group ""USR_SRV_GTEK_GTSRSMusteriIliskileriVeSurecOtomasyonRezilyansYone""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy for Yazılım Teknolojileri Yönetimi (2),250 (High),9533512,Set Security Permissions,Yes,No,PGARAPPCON04,,,,USR_SRV_GAR_GTMTPKaliteVeTestPlatformlariYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for Güvenlik Operasyonları (2),250 (High),9422799-9489424-10578229,Set Security Permissions,Yes,No,"PGARAPPBSE01,PGARAPPBSE02,PGARAPPBSE03,PGARAPPBSE05,PGARAPPBSE04,PGARAPPBSE10,PGARAPPBSE08,PGARAPPBSE06,PGARAPPBSE07,PGARAPPBSE09",,,,"Group ""USR_SRV_GAR_GTKGSiberGuvenceServisleri"",Group ""USR_SRV_GAR_GTKGZafiyetYonetimiVeGuvenlikTestleri""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Güvenlik Operasyonları (2),250 (High),9361976,Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTKGGuvenlikVeRegulasyonLogYonetimi_Outsource"",GTDMZ\USR_SRV_GTEKDMZ_GTKGGuvenlikVeRegulasyonLogYonetimi_Outsource",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission Policy for Network Teknolojileri (6),250 (High),9260786-10259349-9260792,Set Security Permissions,Yes,No,"PGARAPPEMS07,PGARAPPEMS10",,,,srv_emsotomasyon,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Security Policy Permission For USR_SRV_GAR_GTUOKurumsalIzlemeSistemleriYonetimi,250 (High),9220367-9637734,Set Security Permissions,Yes,No,"PTEKBPM01,TEKBPM04,TEKBPM05,TEKBPM03,TEKBPM06,TEKBPM07,TEKBPM08,TEKBPM02,PGARMGMBPM02,PGARMGMBPM03,PGARMGMBPM06,PGARMGMBPM04,PGARMGMBPM01,PGARMGMBPM05,PGARMGMBPM07,PGARMGMBPM08,PGARMGMBPM09,PGARMGMBPM11,PGARMGMBPM10,PGARMGMBPM12,OGARMGMBPM04,OGARMGMBPM01,OGARMGMBPM05,OGARMGMBPM06,OGARMGMBPM02,OGARMGMBPM03,TEKBPM13,TEKBPM09,TEKBPM11,TEKBPM12,TEKBPM10,TEKBSMSCP2,OGARMGMBPM07,OGARMGMBPM08,OGARMGMBPM11,OGARMGMBPM10,OGARMGMBPM09,OGARMGMBPM12",,,,"User ""Cagdas Basaran"",Group ""USR_SRV_GAR_GTSKServisPerformansYonetimiveRaporlama""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Application Permission for Bulut Altyapı ve Veri Saklama Teknolojileri (1),330 (Above Normal),14110563 -,Elevate,Yes,No,"OU / All Computers/Server Computers/\&quot;Managed\&quot; Member Servers/GTVPODepolamaAcikSistemler,OU / All Computers/Server Computers/Managed Member Servers/GTVPODepolamaAcikSistemler,OU / All Computers/Server Computers/Managed Member Servers/GTVPODepolamaAcikSistemler/Web Servers,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTODepolamaAcikSistemler,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTODepolamaAcikSistemler/Web Servers,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTODepolamaAcikSistemler/LMCompatibility,PGARAPPCVC02,PGARKKBHDS01,PGARAPPHTR03,PGARSQLNEXN01,PGARSQLNEXN02,PGARSQLNEXN03,PGARSQLNEXN04,PGARAPPHDS01,OTKSAPPCVM01OLD,PTKSAPPCVM01OLD,OGARAPPCVM05,PTKSAPPCVM01",,,,"Group ""USR_SRV_GAR_GTAIIsSurekliligiTeknolojileri"",User ""service_reportsan"",User ""servicesan"",TAKASNET\USR_SRV_TKS_GTAIIsSurekliligiTeknolojileri,TAKASNET\omeraydog1",Now,,,,,,Always,,,,,According to General Settings,,"Elevate Notification,Elevate Notification",,,,,Script,,Administrator,HIGH
Advanced Policy,Application Policy For USR_SRV_GAR_GTAIBulutVeriSaklamaTeknolojileri (1),330 (Above Normal),9380319,Elevate,No,No,,,,,USR_SRV_GAR_GTAIBulutVeriSaklamaTeknolojileri,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Policy for GTBackup_CommVault Servers,330 (Above Normal),81592230 - 81938533 - 6622251-6622251-9351160-9434474-9433669-9451198-9776785-10172905-10248234-10674832-10770709-10846319- 11912528-12624873--12804469-,Elevate,Yes,No,"OU / All Computers/Server Computers/\&quot;Managed\&quot; Member Servers/GTVPODepolamaAcikSistemler,OU / All Computers/Server Computers/Managed Member Servers/GTVPODepolamaAcikSistemler,OU / All Computers/Server Computers/Managed Member Servers/GTVPODepolamaAcikSistemler/Web Servers,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTODepolamaAcikSistemler,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTODepolamaAcikSistemler/Web Servers,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTODepolamaAcikSistemler/LMCompatibility,PGARAPPCVC02,PGARKKBHDS01,PGARAPPHTR03,PGARSQLNEXN01,PGARSQLNEXN02,PGARSQLNEXN03,PGARSQLNEXN04,PGARAPPHDS01,OTKSAPPCVM01OLD,PTKSAPPCVM01OLD",,,,"Group ""USR_SRV_GAR_GTAIIsSurekliligiTeknolojileri"",User ""service_reportsan"",User ""servicesan"",TAKASNET\USR_SRV_TKS_GTAIIsSurekliligiTeknolojileri,TAKASNET\omeraydog1",Now,,,,,,Always,,,,,According to General Settings,,"Elevate Notification,Elevate Notification",,,,,Script,,Administrator,HIGH
Advanced Policy,Application Policy for GTNetworkYonetimiveOtomasyon,330 (Above Normal),63869179 -8254718-8953909-10184674-11251760,Elevate,Yes,No,OU / All Computers/Server Computers/Managed Member Servers/GTNSYNetworkYonetimiVeOtomasyon,,,,"Group ""USR_SRV_GAR_GTAINetworkYonetimTeknolojileri"",Group ""USR_SRV_GAR_GTNSYNetworkYonetimiVeOtomasyon""",Now,,,,,,Always,,,,,According to General Settings,,,,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy for GTGelistirmePlatformlari,330 (Above Normal),65371161 - 8225904,Elevate,Yes,No,"OU / All Computers/Server Computers/Managed Member Servers/GTVPOGelistirmePlatformlariYonetimi,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOGelistirmePlatformlariYonetimi,TEKQAS4",,,,EPMtestuser,Now,,,,,,Always,,,,,According to General Settings,,,,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Policy For GTSiberGuvenlikAltyapi,330 (Above Normal),78057695  81893690 6204020 6219129,Elevate,Yes,No,PGARAPPINT01,,,,"Group ""USR_SRV_GAR_GTMGBTSiberGuvenlikAltyapi"",PTEKAPPPICDMZ01\srv_picus",Now,,,,,,Always,,,,,According to General Settings,,"Elevate Notification,Elevate Notification",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,File Permissions Policy for GTUygulamaGuvenligiYonetimi,350 (Above Normal),,Set Security Permissions,Yes,Yes,,,SRV_GAR_GTBTGRYUygulamaGuvenligiYonetimi,,"GARANTI\USR_SRV_GAR_GTBTGRYKimlikveErisimYonetimi,Group ""USR_SRV_GAR_GTBTGRYUygulamaGuvenligiYonetimi""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permissions Policy for GTGuvenlikLogYonetimi_All Servers_Deny Write,350 (Above Normal),Guardium Files - Deny Write,Set Security Permissions,Yes,Yes,,,GARANTI\SRV_GAR_GTVPYTOAcikSistemlerVeritabani,,USR_SRV_GAR_GTMGBTGuvenlikLogYonetimiveAnalitigi,Now,,,,,,Always,,,,,,,,,,,Deny Write,FSEntry,,,LOW
Advanced Policy,Service Permission  Policy for  Güvenlik Operasyonları,350 (Above Normal),9582256,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTKGTehditYonetimi,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Application Policy For USR_SRV_GAR_GTBTGRYGuvenlikPlatformlari,420 (Normal),8835108,Run Normally,Yes,No,PGARAPPIDA04,,,,USR_SRV_GAR_GTBTGRYGuvenlikPlatformlari,Now,,,,,,Always,,,,,According to General Settings,,,,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Policy For logoadmin(GT-FinansYonetimi),420 (Normal),6705428,Run Normally,No,No,,,,,TEKMUH2\logoadmin,Manually,,,,,,Always,,,,,According to General Settings,,,,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy permission For USR_SRV_TKS_GTAIBulutVeriSaklamaTeknolojileri,420 (Normal),8633334,Run Normally,No,No,,,,,,Manually,,,,,,Always,,,,,According to General Settings,,,,,,,Executable,,Administrator,LOW
Advanced Policy,Application Permission for Kurumsal Altyapılar Güvenliği (14),430 (Normal),14165030 -,Elevate,Yes,No,"PGMKGTPREP01,TEKWS07",,,,USR_SRV_GAR_GTKGSiberGuvenlikLogYonetimi,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission for Temel Bankacılık Ürünleri,430 (Normal),14200428 -,Elevate,Yes,No,PGARAPPHCZ01,,,,"User ""FaxPlus"",NT AUTHORITY\Local System",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission for Siber Savunma Merkezi (3),430 (Normal),14093529 - 13995833 - 14523685-14525539,Elevate,Yes,No,"PGARAPPXWY01,PGARAPPODS01",,,,"Group ""USR_SRV_GAR_GTKGSiberOlayAnalizVeMudahale"",User ""srv_cyberrobot""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission for Siber Savunma Merkezi (4),430 (Normal),13934627 -,Elevate,Yes,Yes,,,,,"User ""BladeLogicRSCDDC"",User ""Ozay Ozkaya1""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission for Siber Savunma Merkezi (5),430 (Normal),13934627 -,Elevate,Yes,Yes,,,,,"User ""BladeLogicRSCDDC"",User ""Ozay Ozkaya1""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission for Bulut Altyapı ve Veri Saklama Teknolojileri,430 (Normal),14137726 -,Elevate,Yes,No,"PGARWEBWS02,PGARWEBWS01,PGARWEBWS03,PGARWEBWS04",,,,USR_SRV_GAR_GTAIIsSurekliligiTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission for Bulut Altyapı ve Veri Saklama Teknolojileri (2),430 (Normal),14199960 -,Elevate,Yes,Yes,,,,,USR_SRV_GAR_GTAIIsSurekliligiTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission for (3),430 (Normal),Halim Sagıroglu Kayıt acacak,Elevate,Yes,No,GBDRTRM02,,,,Halim Sagiroglu (Garanti Teknoloji),Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,Executable by checksum based on file 'layer7 apı gateway policy manager.exe',Administrator,HIGH
Advanced Policy,Application Permission for İş Süreçleri Platform ve Çözümleri,430 (Normal),14305075 -,Elevate,Yes,No,"PTEKGISAPP03,PTEKGISAPP02,PTEKGISAPP01",,,,uxpdocmasking,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Permission for Kontrol ve Sürekli İzleme,430 (Normal),14283108 -,Elevate,Yes,Yes,,,,,"DIJITALVARLIK\USR_SRV_DAS_GTSRSServiceControlCenter,EMEKLILIK\USR_SRV_GEM_GTSRSServiceControlCenter,Group ""USR_SRV_GAR_GTSRSServiceControlCenter"",Group ""USR_SRV_GAR_GTUOServiceControlCenter"",GBEXTERNAL\USR_SRV_GBEXT_GTSRSServiceControlCenter,GBEXTERNAL\USR_SRV_GBEXT_GTUOServiceControlCenter,GOHAS\USR_SRV_GOH_GTSRSServiceControlCenter,GTDMZ\USR_SRV_GTDMZ_GTSRSServiceControlCenter,GTDMZ\USR_SRV_GTDMZ_GTUOServiceControlCenter,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTSRSServiceControlCenter,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTUOServiceControlCenter,GTEKNOLOJI\USR_SRV_GTEK_GTSRSServiceControlCenter,GTEKNOLOJI\USR_SRV_GTEK_GTUOServiceControlCenter,IPCC\USR_SRV_IPCC_GTSRSServiceControlCenter,IPCC\USR_SRV_IPCC_GTUOServiceControlCenter,OID\USR_SRV_OID_GTSRSServiceControlCenter,PORTFOY\USR_SRV_GPY_GTSRSServiceControlCenter,SALTONLINE\USR_SRV_SALT_GTSRSServiceControlCenter,TAKASNET\USR_SRV_TKS_GTSRSServiceControlCenter,TAKASNET\USR_SRV_TKS_GTUOServiceControlCenter,TEKNOLOJI\USR_SRV_TEK_GTSRSServiceControlCenter,TSTTEKNOLOJI\USR_SRV_TEK_GTUOServiceControlCenter,YATIRIM\USR_SRV_GMK_GTSRSServiceControlCenter",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,AdminTask,,Administrator,MEDIUM
Advanced Policy,Application Permission for Siber Savunma Merkezi (6),430 (Normal),14364987 -,Elevate,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTKGSiberGuvenlikSavunmaTeknolojileri"",GTDMZ\USR_SRV_GTDMZ_GTKGSiberGuvenlikSavunmaTeknolojileri,GTEKNOLOJI\USR_SRV_GTEK_GTKGSiberGuvenlikSavunmaTeknolojileri",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Permission for Dijital İş Yeri Teknolojileri (3),430 (Normal),14318675 -,Elevate,Yes,No,EGARSSS01,,,,USR_SRV_GAR_GTAIDijitalIsYeriPlatformTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission for Bulut Middleware ve Platform Teknolojileri (2),430 (Normal),14453454 - 14453670 - 14453761 - 14453793 - 14453818 - 14453841 - 14453862 - 14453879 - 14453888 - 14453899 - 14453910 -,Elevate,Yes,No,"PGARAPPGISN01,PGARAPPGISN02,PGARAPPGISN03",,,,"User ""ServiceChequeSystem"",User ""ServiceKimlikFTP"",User ""serviceformpro"",User ""uxpdocmasking"",User ""uxpgmatic""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission for Kurumsal Altyapılar Güvenliği (16),430 (Normal),14645261 -,Elevate,Yes,No,PGARMGMPAU02,,,,USR_SRV_GAR_GTKGGuvenlikPlatformlari,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,MSI,,Administrator,HIGH
Advanced Policy,Application Permission for Bulut Veri Platform Teknolojileri,430 (Normal),14634587 -,Elevate,Yes,No,"PGARSQLFRS02,PGARSQLFRS03",,,,srv_PGARSQLFRS02,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,AdminTask,,Administrator,MEDIUM
Advanced Policy,Application Permission for Kurumsal Altyapılar Güvenliği (15),430 (Normal),14584548,Elevate,Yes,Yes,,,,,"DIJITALVARLIK\USR_SRV_DAS_GTKGSiberGuvenlikLogYonetimi,EMEKLILIK\USR_SRV_GEM_GTKGSiberGuvenlikLogYonetimi,Group ""USR_SRV_GAR_GTKGGuvenlikVeRegulasyonLogYonetimi_Outsource"",Group ""USR_SRV_GAR_GTKGSiberGuvenlikLogYonetimi"",GBEXTERNAL\USR_SRV_GBEXT_GTKGSiberGuvenlikLogYonetimi,GOHAS\USR_SRV_GOH_GTKGSiberGuvenlikLogYonetimi,GTDMZ\USR_SRV_GTDMZ_GTKGSiberGuvenlikLogYonetimi,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTKGSiberGuvenlikLogYonetimi,GTEKNOLOJI\USR_SRV_GTEK_GTKGSiberGuvenlikLogYonetimi,IPCC\USR_SRV_IPCC_GTKGSiberGuvenlikLogYonetimi,OID\USR_SRV_OID_GTKGSiberGuvenlikLogYonetimi,PORTFOY\USR_SRV_GPY_GTKGSiberGuvenlikLogYonetimi,SALTONLINE\USR_SRV_SALT_GTKGSiberGuvenlikLogYonetimi,TAKASNET\USR_SRV_TKS_GTKGSiberGuvenlikLogYonetimi,TEKNOLOJI\USR_SRV_TEK_GTKGSiberGuvenlikLogYonetimi,YATIRIM\USR_SRV_GMK_GTKGSiberGuvenlikLogYonetimi",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,MSI,,Administrator,HIGH
Advanced Policy,Application Permission for Uygulama Servisleri Rezilyans Yönetimi - 2 (5),430 (Normal),14568551 -,Elevate,Yes,No,"PGARFTPSTAN05,PGARFTPSTAN06",,,,USR_SRV_GAR_GTSRSMusteriIliskileriVeSurecOtomasyonRezilyansYonet,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,AdminTask,,Administrator,MEDIUM
Advanced Policy,Application Permission for Bulut Middleware ve Platform Teknolojileri (3),430 (Normal),14818260 -,Elevate,Yes,No,TEKFIXP01,,,,GTEKNOLOJI\srv_fixapi,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Script,,Administrator,HIGH
Advanced Policy,Application Permission for Kurumsal Altyapılar Güvenliği (17),430 (Normal),14830792 -,Elevate,Yes,Yes,,,,,USR_SRV_GAR_GTKGSiberGuvenlikLogYonetimi,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Permision for Network Teknolojileri,430 (Normal),12815632 -13069354,Elevate,Yes,No,"PGARAPPKWI01,OGARAPPKWI01",,,,USR_SRV_GAR_GTAINetworkYonetimTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission  Policy For,430 (Normal),10154890,Elevate,Yes,No,PGARAPPPRX01,,,,"Group ""USR_SRV_GAR_GTAIMetadataTeknolojileri"",User ""srv_pdprod"",User ""srv_pdtest""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy For Uygulama Servisleri Rezilyans Yönetimi - 2,430 (Normal),10561210,Elevate,Yes,No,"OGARWEBDWS04,OGARWEBDWS03,OGARWEBDWS05",,,,USR_SRV_GAR_GTSRSMusteriIliskileriVeSurecOtomasyonRezilyansYonet,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,AdminTask,,Administrator,MEDIUM
Advanced Policy,Application Policy For USR_SRV_GAR_GTUOServiceControlCenter,430 (Normal),9379101,Elevate,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTUOServiceControlCenter"",GBEXTERNAL\USR_SRV_GBEXT_GTUOServiceControlCenter,GTDMZ\USR_SRV_GTDMZ_GTUOServiceControlCenter,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTUOServiceControlCenter,Group ""USR_SRV_GTEK_GTUOServiceControlCenter"",IPCCTEST\USR_SRV_IPCCTST_GTUOServiceControlCenter,IPCC\USR_SRV_IPCC_GTSRSServiceControlCenter,TAKASNET\USR_SRV_TKS_GTUOServiceControlCenter",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Script,,Administrator,HIGH
Advanced Policy,Application Policy Permisson For GTKGZafiyetYonetimiVeGuvenlikTestleri,430 (Normal),10182879-10438379-11123873,Elevate,Yes,No,,,,,".\srv_picus,Group ""USR_SRV_GAR_GTKGSiberGuvenceServisleri"",Group ""USR_SRV_GAR_GTKGZafiyetYonetimiVeGuvenlikTestleri""",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,MSI,,Administrator,HIGH
Advanced Policy,Application Policy For Güvenlik Operasyonları,430 (Normal),10257304,Elevate,No,No,,,,,USR_SRV_GAR_GTKGTehditYonetimi,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permission Policy for GT Aİ-Bulut Altyapı ve Veri Saklama Teknolojileri (1),430 (Normal),10270963 -,Elevate,Yes,No,PTEKGISWEB01,,,,USR_SRV_GAR_GTAIBulutServisleriOtomasyonTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,LOW
Advanced Policy,Application Policy for Güvenlik Operasyonları (1),430 (Normal),10328037-10360075-13568678,Elevate,Yes,No,PGARMGMPAU01,,,,USR_SRV_GAR_GTKGGuvenlikPlatformlari,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,MSI,,Administrator,HIGH
Advanced Policy,Appkication Policy For UzakGoz,430 (Normal),9193207,Elevate,Yes,No,PGARAPPOPC02,,,,"Group ""GLB_GT_UzakGoz"",User ""UzakGozUsr"",garantı\yusufma1",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission Policy GT SRS-Uygulama Servisleri Rezilyans Yönetimi,430 (Normal),9737657,Elevate,Yes,No,"PGARWEBHRP02,PGARWEBHRP03,OGARWEBHRP01",,,,USR_SRV_GAR_GTSRSFinansalSirketlerRezilyansYonetimi,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,AdminTask,,Administrator,MEDIUM
Advanced Policy,Application Policy For Bulut Altyapı ve Veri Saklama Teknolojileri,430 (Normal),9776785-11771696-12825913,Elevate,Yes,No,PGARAPPHUA01,,,,USR_SRV_GAR_GTAIBulutVeriSaklamaTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Policy For UzakGoz (1),430 (Normal),,Elevate,Yes,No,PGARAPPOPC02,,,,"User ""UzakGozUsr"",garantı\yusufma1",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission Policy for Bulut Middleware ve Platform Teknolojileri (2),430 (Normal),10126484-10126459-10138840-10213161-,Elevate,Yes,No,"PTEKAPPWCK01,PTEKAPPWCK02",,,,USR_SRV_GAR_GTAIBulutUygulamaTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Policy For Dijital İş Yeri Teknolojileri,430 (Normal),10776484-,Elevate,Yes,No,"OGARTRMCNL01,PGARTRMCNL01,PGARTRMCNL02",,,,USR_SRV_GAR_GTAIDijitalIsYeriUygulamaTeknolojileri,Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
Advanced Policy,Application Permisson for Bulut Middleware ve Platform Teknolojileri,430 (Normal),10844799-10893694-12656900 - 12880044 - 14561887 -,Elevate,Yes,No,"PGESDMZWEB01,PGESDMZWEB02,PGARDMZLMS01,PGARDMZLMS02",,,,"GTDMZ\AbdurrahmanKi1,GTDMZ\USR_SRV_GTDMZ_GTAIBulutUygulamaTeknolojileri,GTDMZ\srv_sitesyncuser,pgesdmzweb01\promed,pgesdmzweb02\promed",Now,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,MEDIUM
Advanced Policy,Application Permission for Kurumsal Altyapılar Güvenliği,430 (Normal),10848168-,Elevate,No,No,,,,,USR_SRV_GAR_GTKGSiberGuvenceServisleri,Manually,,,,,,Always,,,,,According to General Settings,,"Launch with elevated privileges,Launch with elevated privileges",,,,,Executable,,Administrator,HIGH
